region,instance_type
us-east-1,r7gd.xlarge
us-east-1,r7i.12xlarge
us-east-1,r7i.16xlarge
us-east-1,r7i.24xlarge
us-east-1,r7i.2xlarge
us-east-1,r7i.48xlarge
us-east-1,r7i.4xlarge
us-east-1,r7i.8xlarge
us-east-1,r7i.large
us-east-1,r7i.metal-24xl
us-east-1,r7i.metal-48xl
us-east-1,r7i.xlarge
us-east-1,r7iz.12xlarge
us-east-1,r7iz.16xlarge
us-east-1,r7iz.2xlarge
us-east-1,r7iz.32xlarge
us-east-1,r7iz.4xlarge
us-east-1,r7iz.8xlarge
us-east-1,r7iz.large
us-east-1,r7iz.metal-16xl
us-east-1,r7iz.metal-32xl
us-east-1,r7iz.xlarge
us-east-1,r8g.12xlarge
us-east-1,r8g.16xlarge
us-east-1,r8g.24xlarge
us-east-1,r8g.2xlarge
us-east-1,r8g.48xlarge
us-east-1,r8g.4xlarge
us-east-1,r8g.8xlarge
us-east-1,r8g.large
us-east-1,r8g.medium
us-east-1,r8g.metal-24xl
us-east-1,r8g.metal-48xl
us-east-1,r8g.xlarge
us-east-1,t1.micro
us-east-1,t2.2xlarge
us-east-1,t2.large
us-east-1,t2.medium
us-east-1,t2.micro
us-east-1,t2.nano
us-east-1,t2.small
us-east-1,t2.xlarge
us-east-1,t3.2xlarge
us-east-1,t3.large
us-east-1,t3.medium
us-east-1,t3.micro
us-east-1,t3.nano
us-east-1,t3.small
us-east-1,t3.xlarge
us-east-1,t3a.2xlarge
us-east-1,t3a.large
us-east-1,t3a.medium
us-east-1,t3a.micro
us-east-1,t3a.nano
us-east-1,t3a.small
us-east-1,t3a.xlarge
us-east-1,t4g.2xlarge
us-east-1,t4g.large
us-east-1,t4g.medium
us-east-1,t4g.micro
us-east-1,t4g.nano
us-east-1,t4g.small
us-east-1,t4g.xlarge
us-east-1,trn1.2xlarge
us-east-1,trn1.32xlarge
us-east-1,trn1n.32xlarge
us-east-1,u-12tb1.112xlarge
us-east-1,u-18tb1.112xlarge
us-east-1,u-24tb1.112xlarge
us-east-1,u-3tb1.56xlarge
us-east-1,u-6tb1.112xlarge
us-east-1,u-6tb1.56xlarge
us-east-1,u-9tb1.112xlarge
us-east-1,u7i-12tb.224xlarge
us-east-1,u7i-6tb.112xlarge
us-east-1,u7i-8tb.112xlarge
us-east-1,u7in-16tb.224xlarge
us-east-1,u7in-24tb.224xlarge
us-east-1,u7in-32tb.224xlarge
us-east-1,vt1.24xlarge
us-east-1,vt1.3xlarge
us-east-1,vt1.6xlarge
us-east-1,x1.16xlarge
us-east-1,x1.32xlarge
us-east-1,x1e.16xlarge
us-east-1,x1e.2xlarge
us-east-1,x1e.32xlarge
us-east-1,x1e.4xlarge
us-east-1,x1e.8xlarge
us-east-1,x1e.xlarge
us-east-1,x2gd.12xlarge
us-east-1,x2gd.16xlarge
us-east-1,x2gd.2xlarge
us-east-1,x2gd.4xlarge
us-east-1,x2gd.8xlarge
us-east-1,x2gd.large
us-east-1,x2gd.medium
us-east-1,x2gd.metal
us-east-1,x2gd.xlarge
us-east-1,x2idn.16xlarge
us-east-1,x2idn.24xlarge
us-east-1,x2idn.32xlarge
us-east-1,x2idn.metal
us-east-1,x2iedn.16xlarge
us-east-1,x2iedn.24xlarge
us-east-1,x2iedn.2xlarge
us-east-1,x2iedn.32xlarge
us-east-1,x2iedn.4xlarge
us-east-1,x2iedn.8xlarge
us-east-1,x2iedn.metal
us-east-1,x2iedn.xlarge
us-east-1,x2iezn.12xlarge
us-east-1,x2iezn.2xlarge
us-east-1,x2iezn.4xlarge
us-east-1,x2iezn.6xlarge
us-east-1,x2iezn.8xlarge
us-east-1,x2iezn.metal
us-east-1,x8g.12xlarge
us-east-1,x8g.16xlarge
us-east-1,x8g.24xlarge
us-east-1,x8g.2xlarge
us-east-1,x8g.48xlarge
us-east-1,x8g.4xlarge
us-east-1,x8g.8xlarge
us-east-1,x8g.large
us-east-1,x8g.medium
us-east-1,x8g.metal-24xl
us-east-1,x8g.metal-48xl
us-east-1,x8g.xlarge
us-east-1,z1d.12xlarge
us-east-1,z1d.2xlarge
us-east-1,z1d.3xlarge
us-east-1,z1d.6xlarge
us-east-1,z1d.large
us-east-1,z1d.metal
us-east-1,z1d.xlarge
us-east-2,a1.2xlarge
us-east-2,a1.4xlarge
us-east-2,a1.large
us-east-2,a1.medium
us-east-2,a1.metal
us-east-2,a1.xlarge
us-east-2,c4.2xlarge
us-east-2,c4.4xlarge
us-east-2,c4.8xlarge
us-east-2,c4.large
us-east-2,c4.xlarge
us-east-2,c5.12xlarge
us-east-2,c5.18xlarge
us-east-2,c5.24xlarge
us-east-2,c5.2xlarge
us-east-2,c5.4xlarge
us-east-2,c5.9xlarge
us-east-2,c5.large
us-east-2,c5.metal
us-east-2,c5.xlarge
us-east-2,c5a.12xlarge
us-east-2,c5a.16xlarge
us-east-2,c5a.24xlarge
us-east-2,c5a.2xlarge
us-east-2,c5a.4xlarge
us-east-2,c5a.8xlarge
us-east-2,c5a.large
us-east-2,c5a.xlarge
us-east-2,c5ad.12xlarge
us-east-2,c5ad.16xlarge
us-east-2,c5ad.24xlarge
us-east-2,c5ad.2xlarge
us-east-2,c5ad.4xlarge
us-east-2,c5ad.8xlarge
us-east-2,c5ad.large
us-east-2,c5ad.xlarge
us-east-2,c5d.12xlarge
us-east-2,c5d.18xlarge
us-east-2,c5d.24xlarge
us-east-2,c5d.2xlarge
us-east-2,c5d.4xlarge
us-east-2,c5d.9xlarge
us-east-2,c5d.large
us-east-2,c5d.metal
us-east-2,c5d.xlarge
us-east-2,c5n.18xlarge
us-east-2,c5n.2xlarge
us-east-2,c5n.4xlarge
us-east-2,c5n.9xlarge
us-east-2,c5n.large
us-east-2,c5n.metal
us-east-2,c5n.xlarge
us-east-2,c6a.12xlarge
us-east-2,c6a.16xlarge
us-east-2,c6a.24xlarge
us-east-2,c6a.2xlarge
us-east-2,c6a.32xlarge
us-east-2,c6a.48xlarge
us-east-2,c6a.4xlarge
us-east-2,c6a.8xlarge
us-east-2,c6a.large
us-east-2,c6a.metal
us-east-2,c6a.xlarge
us-east-2,c6g.12xlarge
us-east-2,c6g.16xlarge
us-east-2,c6g.2xlarge
us-east-2,c6g.4xlarge
us-east-2,c6g.8xlarge
us-east-2,c6g.large
us-east-2,c6g.medium
us-east-2,c6g.metal
us-east-2,c6g.xlarge
us-east-2,c6gd.12xlarge
us-east-2,c6gd.16xlarge
us-east-2,c6gd.2xlarge
us-east-2,c6gd.4xlarge
us-east-2,c6gd.8xlarge
us-east-2,c6gd.large
us-east-2,c6gd.medium
us-east-2,c6gd.metal
us-east-2,c6gd.xlarge
us-east-2,c6gn.12xlarge
us-east-2,c6gn.16xlarge
us-east-2,c6gn.2xlarge
us-east-2,c6gn.4xlarge
us-east-2,c6gn.8xlarge
us-east-2,c6gn.large
us-east-2,c6gn.medium
us-east-2,c6gn.xlarge
us-east-2,c6i.12xlarge
us-east-2,c6i.16xlarge
us-east-2,c6i.24xlarge
us-east-2,c6i.2xlarge
us-east-2,c6i.32xlarge
us-east-2,c6i.4xlarge
us-east-2,c6i.8xlarge
us-east-2,c6i.large
us-east-2,c6i.metal
us-east-2,c6i.xlarge
us-east-2,c6id.12xlarge
us-east-2,c6id.16xlarge
us-east-2,c6id.24xlarge
us-east-2,c6id.2xlarge
us-east-2,c6id.32xlarge
us-east-2,c6id.4xlarge
us-east-2,c6id.8xlarge
us-east-2,c6id.large
us-east-2,c6id.metal
us-east-2,c6id.xlarge
us-east-2,c6in.12xlarge
us-east-2,c6in.16xlarge
us-east-2,c6in.24xlarge
us-east-2,c6in.2xlarge
us-east-2,c6in.32xlarge
us-east-2,c6in.4xlarge
us-east-2,c6in.8xlarge
us-east-2,c6in.large
us-east-2,c6in.metal
us-east-2,c6in.xlarge
us-east-2,c7a.12xlarge
us-east-2,c7a.16xlarge
us-east-2,c7a.24xlarge
us-east-2,c7a.2xlarge
us-east-2,c7a.32xlarge
us-east-2,c7a.48xlarge
us-east-2,c7a.4xlarge
us-east-2,c7a.8xlarge
us-east-2,c7a.large
us-east-2,c7a.medium
us-east-2,c7a.metal-48xl
us-east-2,c7a.xlarge
us-east-2,c7g.12xlarge
us-east-2,c7g.16xlarge
us-east-2,c7g.2xlarge
us-east-2,c7g.4xlarge
us-east-2,c7g.8xlarge
us-east-2,c7g.large
us-east-2,c7g.medium
us-east-2,c7g.metal
us-east-2,c7g.xlarge
us-east-2,c7gd.12xlarge
us-east-2,c7gd.16xlarge
us-east-2,c7gd.2xlarge
us-east-2,c7gd.4xlarge
us-east-2,c7gd.8xlarge
us-east-2,c7gd.large
us-east-2,c7gd.medium
us-east-2,c7gd.metal
us-east-2,c7gd.xlarge
us-east-2,c7gn.12xlarge
us-east-2,c7gn.16xlarge
us-east-2,c7gn.2xlarge
us-east-2,c7gn.4xlarge
us-east-2,c7gn.8xlarge
us-east-2,c7gn.large
us-east-2,c7gn.medium
us-east-2,c7gn.metal
us-east-2,c7gn.xlarge
us-east-2,c7i-flex.12xlarge
us-east-2,c7i-flex.16xlarge
us-east-2,c7i-flex.2xlarge
us-east-2,c7i-flex.4xlarge
us-east-2,c7i-flex.8xlarge
us-east-2,c7i-flex.large
us-east-2,c7i-flex.xlarge
us-east-2,c7i.12xlarge
us-east-2,c7i.16xlarge
us-east-2,c7i.24xlarge
us-east-2,c7i.2xlarge
us-east-2,c7i.48xlarge
us-east-2,c7i.4xlarge
us-east-2,c7i.8xlarge
us-east-2,c7i.large
us-east-2,c7i.metal-24xl
us-east-2,c7i.metal-48xl
us-east-2,c7i.xlarge
us-east-2,c8g.12xlarge
us-east-2,c8g.16xlarge
us-east-2,c8g.24xlarge
us-east-2,c8g.2xlarge
us-east-2,c8g.48xlarge
us-east-2,c8g.4xlarge
us-east-2,c8g.8xlarge
us-east-2,c8g.large
us-east-2,c8g.medium
us-east-2,c8g.metal-24xl
us-east-2,c8g.metal-48xl
us-east-2,c8g.xlarge
us-east-2,d2.2xlarge
us-east-2,d2.4xlarge
us-east-2,d2.8xlarge
us-east-2,d2.xlarge
us-east-2,d3.2xlarge
us-east-2,d3.4xlarge
us-east-2,d3.8xlarge
us-east-2,d3.xlarge
us-east-2,g4ad.16xlarge
us-east-2,g4ad.2xlarge
us-east-2,g4ad.4xlarge
us-east-2,g4ad.8xlarge
us-east-2,g4ad.xlarge
us-east-2,g4dn.12xlarge
us-east-2,g4dn.16xlarge
us-east-2,g4dn.2xlarge
us-east-2,g4dn.4xlarge
us-east-2,g4dn.8xlarge
us-east-2,g4dn.metal
us-east-2,g4dn.xlarge
us-east-2,g5.12xlarge
us-east-2,g5.16xlarge
us-east-2,g5.24xlarge
us-east-2,g5.2xlarge
us-east-2,g5.48xlarge
us-east-2,g5.4xlarge
us-east-2,g5.8xlarge
us-east-2,g5.xlarge
us-east-2,g6.12xlarge
us-east-2,g6.16xlarge
us-east-2,g6.24xlarge
us-east-2,g6.2xlarge
us-east-2,g6.48xlarge
us-east-2,g6.4xlarge
us-east-2,g6.8xlarge
us-east-2,g6.xlarge
us-east-2,g6e.12xlarge
us-east-2,g6e.16xlarge
us-east-2,g6e.24xlarge
us-east-2,g6e.2xlarge
us-east-2,g6e.48xlarge
us-east-2,g6e.4xlarge
us-east-2,g6e.8xlarge
us-east-2,g6e.xlarge
us-east-2,gr6.4xlarge
us-east-2,gr6.8xlarge
us-east-2,h1.16xlarge
us-east-2,h1.2xlarge
us-east-2,h1.4xlarge
us-east-2,h1.8xlarge
us-east-2,hpc6a.48xlarge
us-east-2,hpc6id.32xlarge
us-east-2,hpc7a.12xlarge
us-east-2,hpc7a.24xlarge
us-east-2,hpc7a.48xlarge
us-east-2,hpc7a.96xlarge
us-east-2,i2.2xlarge
us-east-2,i2.4xlarge
us-east-2,i2.8xlarge
us-east-2,i2.xlarge
us-east-2,i3.16xlarge
us-east-2,i3.2xlarge
us-east-2,i3.4xlarge
us-east-2,i3.8xlarge
us-east-2,i3.large
us-east-2,i3.metal
us-east-2,i3.xlarge
us-east-2,i3en.12xlarge
us-east-2,i3en.24xlarge
us-east-2,i3en.2xlarge
us-east-2,i3en.3xlarge
us-east-2,i3en.6xlarge
us-east-2,i3en.large
us-east-2,i3en.metal
us-east-2,i3en.xlarge
us-east-2,i4g.16xlarge
us-east-2,i4g.2xlarge
us-east-2,i4g.4xlarge
us-east-2,i4g.8xlarge
us-east-2,i4g.large
us-east-2,i4g.xlarge
us-east-2,i4i.12xlarge
us-east-2,i4i.16xlarge
us-east-2,i4i.24xlarge
us-east-2,i4i.2xlarge
us-east-2,i4i.32xlarge
us-east-2,i4i.4xlarge
us-east-2,i4i.8xlarge
us-east-2,i4i.large
us-east-2,i4i.metal
us-east-2,i4i.xlarge
us-east-2,i7ie.12xlarge
us-east-2,i7ie.18xlarge
us-east-2,i7ie.24xlarge
us-east-2,i7ie.2xlarge
us-east-2,i7ie.3xlarge
us-east-2,i7ie.48xlarge
us-east-2,i7ie.6xlarge
us-east-2,i7ie.large
us-east-2,i7ie.xlarge
us-east-2,im4gn.16xlarge
us-east-2,im4gn.2xlarge
us-east-2,im4gn.4xlarge
us-east-2,im4gn.8xlarge
us-east-2,im4gn.large
us-east-2,im4gn.xlarge
us-east-2,inf1.24xlarge
us-east-2,inf1.2xlarge
us-east-2,inf1.6xlarge
us-east-2,inf1.xlarge
us-east-2,inf2.24xlarge
us-east-2,inf2.48xlarge
us-east-2,inf2.8xlarge
us-east-2,inf2.xlarge
us-east-2,is4gen.2xlarge
us-east-2,is4gen.4xlarge
us-east-2,is4gen.8xlarge
us-east-2,is4gen.large
us-east-2,is4gen.medium
us-east-2,is4gen.xlarge
us-east-2,m4.10xlarge
us-east-2,m4.16xlarge
us-east-2,m4.2xlarge
us-east-2,m4.4xlarge
us-east-2,m4.large
us-east-2,m4.xlarge
us-east-2,m5.12xlarge
us-east-2,m5.16xlarge
us-east-2,m5.24xlarge
us-east-2,m5.2xlarge
us-east-2,m5.4xlarge
us-east-2,m5.8xlarge
us-east-2,m5.large
us-east-2,m5.metal
us-east-2,m5.xlarge
us-east-2,m5a.12xlarge
us-east-2,m5a.16xlarge
us-east-2,m5a.24xlarge
us-east-2,m5a.2xlarge
us-east-2,m5a.4xlarge
us-east-2,m5a.8xlarge
us-east-2,m5a.large
us-east-2,m5a.xlarge
us-east-2,m5ad.12xlarge
us-east-2,m5ad.16xlarge
us-east-2,m5ad.24xlarge
us-east-2,m5ad.2xlarge
us-east-2,m5ad.4xlarge
us-east-2,m5ad.8xlarge
us-east-2,m5ad.large
us-east-2,m5ad.xlarge
us-east-2,m5d.12xlarge
us-east-2,m5d.16xlarge
us-east-2,m5d.24xlarge
us-east-2,m5d.2xlarge
us-east-2,m5d.4xlarge
us-east-2,m5d.8xlarge
us-east-2,m5d.large
us-east-2,m5d.metal
us-east-2,m5d.xlarge
us-east-2,m5dn.12xlarge
us-east-2,m5dn.16xlarge
us-east-2,m5dn.24xlarge
us-east-2,m5dn.2xlarge
us-east-2,m5dn.4xlarge
us-east-2,m5dn.8xlarge
us-east-2,m5dn.large
us-east-2,m5dn.metal
us-east-2,m5dn.xlarge
us-east-2,m5n.12xlarge
us-east-2,m5n.16xlarge
us-east-2,m5n.24xlarge
us-east-2,m5n.2xlarge
us-east-2,m5n.4xlarge
us-east-2,m5n.8xlarge
us-east-2,m5n.large
us-east-2,m5n.metal
us-east-2,m5n.xlarge
us-east-2,m5zn.12xlarge
us-east-2,m5zn.2xlarge
us-east-2,m5zn.3xlarge
us-east-2,m5zn.6xlarge
us-east-2,m5zn.large
us-east-2,m5zn.metal
us-east-2,m5zn.xlarge
us-east-2,m6a.12xlarge
us-east-2,m6a.16xlarge
us-east-2,m6a.24xlarge
us-east-2,m6a.2xlarge
us-east-2,m6a.32xlarge
us-east-2,m6a.48xlarge
us-east-2,m6a.4xlarge
us-east-2,m6a.8xlarge
us-east-2,m6a.large
us-east-2,m6a.metal
us-east-2,m6a.xlarge
us-east-2,m6g.12xlarge
us-east-2,m6g.16xlarge
us-east-2,m6g.2xlarge
us-east-2,m6g.4xlarge
us-east-2,m6g.8xlarge
us-east-2,m6g.large
us-east-2,m6g.medium
us-east-2,m6g.metal
us-east-2,m6g.xlarge
us-east-2,m6gd.12xlarge
us-east-2,m6gd.16xlarge
us-east-2,m6gd.2xlarge
us-east-2,m6gd.4xlarge
us-east-2,m6gd.8xlarge
us-east-2,m6gd.large
us-east-2,m6gd.medium
us-east-2,m6gd.metal
us-east-2,m6gd.xlarge
us-east-2,m6i.12xlarge
us-east-2,m6i.16xlarge
us-east-2,m6i.24xlarge
us-east-2,m6i.2xlarge
us-east-2,m6i.32xlarge
us-east-2,m6i.4xlarge
us-east-2,m6i.8xlarge
us-east-2,m6i.large
us-east-2,m6i.metal
us-east-2,m6i.xlarge
us-east-2,m6id.12xlarge
us-east-2,m6id.16xlarge
us-east-2,m6id.24xlarge
us-east-2,m6id.2xlarge
us-east-2,m6id.32xlarge
us-east-2,m6id.4xlarge
us-east-2,m6id.8xlarge
us-east-2,m6id.large
us-east-2,m6id.metal
us-east-2,m6id.xlarge
us-east-2,m6idn.12xlarge
us-east-2,m6idn.16xlarge
us-east-2,m6idn.24xlarge
us-east-2,m6idn.2xlarge
us-east-2,m6idn.32xlarge
us-east-2,m6idn.4xlarge
us-east-2,m6idn.8xlarge
us-east-2,m6idn.large
us-east-2,m6idn.metal
us-east-2,m6idn.xlarge
us-east-2,m6in.12xlarge
us-east-2,m6in.16xlarge
us-east-2,m6in.24xlarge
us-east-2,m6in.2xlarge
us-east-2,m6in.32xlarge
us-east-2,m6in.4xlarge
us-east-2,m6in.8xlarge
us-east-2,m6in.large
us-east-2,m6in.metal
us-east-2,m6in.xlarge
us-east-2,m7a.12xlarge
us-east-2,m7a.16xlarge
us-east-2,m7a.24xlarge
us-east-2,m7a.2xlarge
us-east-2,m7a.32xlarge
us-east-2,m7a.48xlarge
us-east-2,m7a.4xlarge
us-east-2,m7a.8xlarge
us-east-2,m7a.large
us-east-2,m7a.medium
us-east-2,m7a.metal-48xl
us-east-2,m7a.xlarge
us-east-2,m7g.12xlarge
us-east-2,m7g.16xlarge
us-east-2,m7g.2xlarge
us-east-2,m7g.4xlarge
us-east-2,m7g.8xlarge
us-east-2,m7g.large
us-east-2,m7g.medium
us-east-2,m7g.metal
us-east-2,m7g.xlarge
us-east-2,m7gd.12xlarge
us-east-2,m7gd.16xlarge
us-east-2,m7gd.2xlarge
us-east-2,m7gd.4xlarge
us-east-2,m7gd.8xlarge
us-east-2,m7gd.large
us-east-2,m7gd.medium
us-east-2,m7gd.metal
us-east-2,m7gd.xlarge
us-east-2,m7i-flex.12xlarge
us-east-2,m7i-flex.16xlarge
us-east-2,m7i-flex.2xlarge
us-east-2,m7i-flex.4xlarge
us-east-2,m7i-flex.8xlarge
us-east-2,m7i-flex.large
us-east-2,m7i-flex.xlarge
us-east-2,m7i.12xlarge
us-east-2,m7i.16xlarge
us-east-2,m7i.24xlarge
us-east-2,m7i.2xlarge
us-east-2,m7i.48xlarge
us-east-2,m7i.4xlarge
us-east-2,m7i.8xlarge
us-east-2,m7i.large
us-east-2,m7i.metal-24xl
us-east-2,m7i.metal-48xl
us-east-2,m7i.xlarge
us-east-2,m8g.12xlarge
us-east-2,m8g.16xlarge
us-east-2,m8g.24xlarge
us-east-2,m8g.2xlarge
us-east-2,m8g.48xlarge
us-east-2,m8g.4xlarge
us-east-2,m8g.8xlarge
us-east-2,m8g.large
us-east-2,m8g.medium
us-east-2,m8g.metal-24xl
us-east-2,m8g.metal-48xl
us-east-2,m8g.xlarge
us-east-2,mac1.metal
us-east-2,mac2-m2.metal
us-east-2,mac2-m2pro.metal
us-east-2,mac2.metal
us-east-2,p2.16xlarge
us-east-2,p2.8xlarge
us-east-2,p2.xlarge
us-east-2,p3.16xlarge
us-east-2,p3.2xlarge
us-east-2,p3.8xlarge
us-east-2,p4d.24xlarge
us-east-2,p5.48xlarge
us-east-2,p5e.48xlarge
us-east-2,p5en.48xlarge
us-east-2,r3.2xlarge
us-east-2,r3.4xlarge
us-east-2,r3.8xlarge
us-east-2,r3.large
us-east-2,r3.xlarge
us-east-2,r4.16xlarge
us-east-2,r4.2xlarge
us-east-2,r4.4xlarge
us-east-2,r4.8xlarge
us-east-2,r4.large
us-east-2,r4.xlarge
us-east-2,r5.12xlarge
us-east-2,r5.16xlarge
us-east-2,r5.24xlarge
us-east-2,r5.2xlarge
us-east-2,r5.4xlarge
us-east-2,r5.8xlarge
us-east-2,r5.large
us-east-2,r5.metal
us-east-2,r5.xlarge
us-east-2,r5a.12xlarge
us-east-2,r5a.16xlarge
us-east-2,r5a.24xlarge
us-east-2,r5a.2xlarge
us-east-2,r5a.4xlarge
us-east-2,r5a.8xlarge
us-east-2,r5a.large
us-east-2,r5a.xlarge
us-east-2,r5ad.12xlarge
us-east-2,r5ad.16xlarge
us-east-2,r5ad.24xlarge
us-east-2,r5ad.2xlarge
us-east-2,r5ad.4xlarge
us-east-2,r5ad.8xlarge
us-east-2,r5ad.large
us-east-2,r5ad.xlarge
us-east-2,r5b.12xlarge
us-east-2,r5b.16xlarge
us-east-2,r5b.24xlarge
us-east-2,r5b.2xlarge
us-east-2,r5b.4xlarge
us-east-2,r5b.8xlarge
us-east-2,r5b.large
us-east-2,r5b.metal
us-east-2,r5b.xlarge
us-east-2,r5d.12xlarge
us-east-2,r5d.16xlarge
us-east-2,r5d.24xlarge
us-east-2,r5d.2xlarge
us-east-2,r5d.4xlarge
us-east-2,r5d.8xlarge
us-east-2,r5d.large
us-east-2,r5d.metal
us-east-2,r5d.xlarge
us-east-2,r5dn.12xlarge
us-east-2,r5dn.16xlarge
us-east-2,r5dn.24xlarge
us-east-2,r5dn.2xlarge
us-east-2,r5dn.4xlarge
us-east-2,r5dn.8xlarge
us-east-2,r5dn.large
us-east-2,r5dn.metal
us-east-2,r5dn.xlarge
us-east-2,r5n.12xlarge
us-east-2,r5n.16xlarge
us-east-2,r5n.24xlarge
us-east-2,r5n.2xlarge
us-east-2,r5n.4xlarge
us-east-2,r5n.8xlarge
us-east-2,r5n.large
us-east-2,r5n.metal
us-east-2,r5n.xlarge
us-east-2,r6a.12xlarge
us-east-2,r6a.16xlarge
us-east-2,r6a.24xlarge
us-east-2,r6a.2xlarge
us-east-2,r6a.32xlarge
us-east-2,r6a.48xlarge
us-east-2,r6a.4xlarge
us-east-2,r6a.8xlarge
us-east-2,r6a.large
us-east-2,r6a.metal
us-east-2,r6a.xlarge
us-east-2,r6g.12xlarge
us-east-2,r6g.16xlarge
us-east-2,r6g.2xlarge
us-east-2,r6g.4xlarge
us-east-2,r6g.8xlarge
us-east-2,r6g.large
us-east-2,r6g.medium
us-east-2,r6g.metal
us-east-2,r6g.xlarge
us-east-2,r6gd.12xlarge
us-east-2,r6gd.16xlarge
us-east-2,r6gd.2xlarge
us-east-2,r6gd.4xlarge
us-east-2,r6gd.8xlarge
us-east-2,r6gd.large
us-east-2,r6gd.medium
us-east-2,r6gd.metal
us-east-2,r6gd.xlarge
us-east-2,r6i.12xlarge
us-east-2,r6i.16xlarge
us-east-2,r6i.24xlarge
us-east-2,r6i.2xlarge
us-east-2,r6i.32xlarge
us-east-2,r6i.4xlarge
us-east-2,r6i.8xlarge
us-east-2,r6i.large
us-east-2,r6i.metal
us-east-2,r6i.xlarge
us-east-2,r6id.12xlarge
us-east-2,r6id.16xlarge
us-east-2,r6id.24xlarge
us-east-2,r6id.2xlarge
us-east-2,r6id.32xlarge
us-east-2,r6id.4xlarge
us-east-2,r6id.8xlarge
us-east-2,r6id.large
us-east-2,r6id.metal
us-east-2,r6id.xlarge
us-east-2,r6idn.12xlarge
us-east-2,r6idn.16xlarge
us-east-2,r6idn.24xlarge
us-east-2,r6idn.2xlarge
us-east-2,r6idn.32xlarge
us-east-2,r6idn.4xlarge
us-east-2,r6idn.8xlarge
us-east-2,r6idn.large
us-east-2,r6idn.metal
us-east-2,r6idn.xlarge
us-east-2,r6in.12xlarge
us-east-2,r6in.16xlarge
us-east-2,r6in.24xlarge
us-east-2,r6in.2xlarge
us-east-2,r6in.32xlarge
us-east-2,r6in.4xlarge
us-east-2,r6in.8xlarge
us-east-2,r6in.large
us-east-2,r6in.metal
us-east-2,r6in.xlarge
us-east-2,r7a.12xlarge
us-east-2,r7a.16xlarge
us-east-2,r7a.24xlarge
us-east-2,r7a.2xlarge
us-east-2,r7a.32xlarge
us-east-2,r7a.48xlarge
us-east-2,r7a.4xlarge
us-east-2,r7a.8xlarge
us-east-2,r7a.large
us-east-2,r7a.medium
us-east-2,r7a.metal-48xl
us-east-2,r7a.xlarge
us-east-2,r7g.12xlarge
us-east-2,r7g.16xlarge
us-east-2,r7g.2xlarge
us-east-2,r7g.4xlarge
us-east-2,r7g.8xlarge
us-east-2,r7g.large
us-east-2,r7g.medium
us-east-2,r7g.metal
us-east-2,r7g.xlarge
us-east-2,r7gd.12xlarge
us-east-2,r7gd.16xlarge
us-east-2,r7gd.2xlarge
us-east-2,r7gd.4xlarge
us-east-2,r7gd.8xlarge
us-east-2,r7gd.large
us-east-2,r7gd.medium
us-east-2,r7gd.metal
us-east-2,r7gd.xlarge
us-east-2,r7i.12xlarge
us-east-2,r7i.16xlarge
us-east-2,r7i.24xlarge
us-east-2,r7i.2xlarge
us-east-2,r7i.48xlarge
us-east-2,r7i.4xlarge
us-east-2,r7i.8xlarge
us-east-2,r7i.large
us-east-2,r7i.metal-24xl
us-east-2,r7i.metal-48xl
us-east-2,r7i.xlarge
us-east-2,r7iz.12xlarge
us-east-2,r7iz.16xlarge
us-east-2,r7iz.2xlarge
us-east-2,r7iz.32xlarge
us-east-2,r7iz.4xlarge
us-east-2,r7iz.8xlarge
us-east-2,r7iz.large
us-east-2,r7iz.metal-16xl
us-east-2,r7iz.metal-32xl
us-east-2,r7iz.xlarge
us-east-2,r8g.12xlarge
us-east-2,r8g.16xlarge
us-east-2,r8g.24xlarge
us-east-2,r8g.2xlarge
us-east-2,r8g.48xlarge
us-east-2,r8g.4xlarge
us-east-2,r8g.8xlarge
us-east-2,r8g.large
us-east-2,r8g.medium
us-east-2,r8g.metal-24xl
us-east-2,r8g.metal-48xl
us-east-2,r8g.xlarge
us-east-2,t2.2xlarge
us-east-2,t2.large
us-east-2,t2.medium
us-east-2,t2.micro
us-east-2,t2.nano
us-east-2,t2.small
us-east-2,t2.xlarge
us-east-2,t3.2xlarge
us-east-2,t3.large
us-east-2,t3.medium
us-east-2,t3.micro
us-east-2,t3.nano
us-east-2,t3.small
us-east-2,t3.xlarge
us-east-2,t3a.2xlarge
us-east-2,t3a.large
us-east-2,t3a.medium
us-east-2,t3a.micro
us-east-2,t3a.nano
us-east-2,t3a.small
us-east-2,t3a.xlarge
us-east-2,t4g.2xlarge
us-east-2,t4g.large
us-east-2,t4g.medium
us-east-2,t4g.micro
us-east-2,t4g.nano
us-east-2,t4g.small
us-east-2,t4g.xlarge
us-east-2,trn1.2xlarge
us-east-2,trn1.32xlarge
us-east-2,trn1n.32xlarge
us-east-2,trn2.48xlarge
us-east-2,u-12tb1.112xlarge
us-east-2,u-3tb1.56xlarge
us-east-2,u-6tb1.112xlarge
us-east-2,u-6tb1.56xlarge
us-east-2,u-9tb1.112xlarge
us-east-2,x1.16xlarge
us-east-2,x1.32xlarge
us-east-2,x1e.16xlarge
us-east-2,x1e.2xlarge
us-east-2,x1e.32xlarge
us-east-2,x1e.4xlarge
us-east-2,x1e.8xlarge
us-east-2,x1e.xlarge
us-east-2,x2gd.12xlarge
us-east-2,x2gd.16xlarge
us-east-2,x2gd.2xlarge
us-east-2,x2gd.4xlarge
us-east-2,x2gd.8xlarge
us-east-2,x2gd.large
